,Drug_ID,SMILES,LD50_Zhu
1892,"Carbonotrithioic acid, 2-propenyltrichloromethyl ester",C=CCSC(=S)SC(Cl)(Cl)Cl,2.089
1893,"1H-Isoindole-1,3(2H)-dione, 2-((trichloromethyl)thio)-",O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1.595
1894,"1H-Isoindole-1,3(2H)-dione, 3a,4,7,7a-tetrahydro-2-((trichloromethyl)thio)-",O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,1.524
1895,"Pyrazole, 1-((trichloromethyl)thio)-",ClC(Cl)(Cl)Sn1cccn1,2.793
1896,"1,1-Dichloroethene (9CI)",C=C(Cl)Cl,2.685
1897,"1,3-Butadiene, 1,1,2,3,4,4-hexachloro-",ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,3.462
1898,"1,3-Butadiene, 1,1,2-trichloro-",C=CC(Cl)=C(Cl)Cl,2.365
1899,"1,1,2,2-Tetrachloroethylene",ClC(Cl)=C(Cl)Cl,1.8
1900,Carbonothioic dichloride,S=C(Cl)Cl,2.093
1901,"Methane, bromodichloro-",ClC(Cl)Br,2.252
1902,"Acetonitrile, dichloro-",N#CC(Cl)Cl,2.523
1903,"Acetamide, 2,2-dichloro-N,N-di-2-propenyl-",C=CCN(CC=C)C(=O)C(Cl)Cl,2.017
1904,"Acetamide, 2,2-dichloro-N-(3-chloro-1,4-dihydro-1,4-dioxo-2-naphthyl)-",O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,1.435
1905,"Acetic acid, dichloro-, anhydride",O=C(OC(=O)C(Cl)Cl)C(Cl)Cl,1.93
1906,"Benzene, 1,1'-(2,2-dichloroethylidene)bis(4-chloro- (9CI)",Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,3.452
1907,"1H-Isoindole-1,3(2H)-dione, 3a,4,7,7a-tetrahydro-2-((1,1,2,2-tetrachloroethyl)thio)- (9CI)",O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,2.145
1908,"Acetyl chloride, dichloro-",O=C(Cl)C(Cl)Cl,1.778
1909,"Ethane, 1,1,2,2-tetrachloro-",ClC(Cl)C(Cl)Cl,2.322
1910,"Toluene, alpha,alpha-dichloro- (8CI)",ClC(Cl)c1ccccc1,1.695
1911,"Methane, trichloro-",ClC(Cl)Cl,2.119
1912,"Sulfone, dichloromethyl trichloromethylthio",O=S(=O)(SC(Cl)(Cl)Cl)C(Cl)Cl,1.916
1913,"Ethylene, chloro-",C=CCl,2.097
1914,"Benzene, (1,2-dichloroethenyl)-",ClC=C(Cl)c1ccccc1,1.636
1915,"Benzene, 1-chloro-2,4-dinitro-",O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,2.277
1916,1-((2-Chlorophenyl)diphenylmethyl)-1H-imidazole (9CI),Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2.688
1917,"Benzene, 1-chloro-2-nitro-",O=[N+]([O-])c1ccccc1Cl,2.769
1918,"2,5-Cyclohexadiene-1,4-dione, 2,3,5,6-tetrachloro-",O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,1.789
1919,"1,4-Naphthalenedione, 2,3-dichloro-",O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,3.152
1920,"1,3-Benzenedicarbonitrile, 2,4,5,6-tetrachloro-",N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,1.425
1921,"1,3-Cyclopentadiene, 1,2,3,4,5,5-hexachloro-",ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,2.322
1922,"Benzene, pentachloronitro-",O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.4290000000000003
1923,"Benzene, hexachloro-",Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.455
1924,"Benzene, 1,2,3,4-tetrachloro-",Clc1ccc(Cl)c(Cl)c1Cl,2.267
1925,"Thiophene, 2,3,4,5-tetrachloro-",Clc1sc(Cl)c(Cl)c1Cl,3.5010000000000003
1926,"Cyclopropanecarboxanilide, 3',4'-dichloro-",O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,3.029
1927,"Benzene, 1,2-dichloro-",Clc1ccccc1Cl,2.468
1928,"Bicyclo(2.2.1)hept-2-ene, 5-(bromomethyl)-1,2,3,4,7,7-hexachloro-",ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,1.4980000000000002
1929,"1,4:5,8-Dimethanonaphthalene, 1,2,3,4,10,10-hexachloro-1,4,4a,5,8,8a-hexahydro-, endo,exo-",ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,3.971
1930,"5-Norbornene-2,3-dimethanol, 1,4,5,6,7,7-hexachloro-, cyclic sulfate",O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,4.371
1931,"6,9-Methano-2,4,3-benzodioxathiepin, 6,7,8,9,10,10-hexachloro-1,5,5a,6,9,9a-hexahydro-, 3-oxide",O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,4.354
1932,"Dibenzo-p-dioxin, 1,2,3,4,6,7,8,9-octachloro-",Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,5.662999999999999
1933,"Dibenzo-p-dioxin, 1,2,3,4-tetrachloro-",Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,8.605
1934,"Naphthalene, 1-chloro-",Clc1cccc2ccccc12,2.024
1935,"Succinimide, N-(3,5-dichlorophenyl)-",O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,2.438
1936,"Benzene, 1-chloro-3-nitro-",O=[N+]([O-])c1cccc(Cl)c1,2.574
1937,"1,2,4-Triazolo(4,3-a)pyridin-3(2H)-one, 2-(3-(4-(3-chlorophenyl)-1-piperazinyl)propyl)-",O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,2.732
1938,"Benzene, 1,2,4,5-tetrachloro-3-nitro-",O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,1.541
1939,"Benzene, 1,2,3,5-tetrachloro-",Clc1cc(Cl)c(Cl)c(Cl)c1,2.097
1940,"Benzene, pentachloro-",Clc1cc(Cl)c(Cl)c(Cl)c1Cl,2.365
1941,"Benzene, 1,2,4-trichloro-",Clc1ccc(Cl)c(Cl)c1,2.38
1942,"Benzene, 1,2,4,5-tetrachloro-",Clc1cc(Cl)c(Cl)cc1Cl,2.158
1943,"Ether, p-nitrophenyl 2,4,6-trichlorophenyl",O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1.47
1944,"Benzene, 2,4-dichloro-1-(4-nitrophenoxy)-",O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.584
1945,"Phenol, 2,4-dichloro-, benzenesulfonate",O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1,2.482
1946,"2-Benzoxazolinone, 4,5,7-trichloro-",O=c1[nH]c2c(Cl)c(Cl)cc(Cl)c2o1,2.678
1947,"Benzene, 1,3,5-trichloro-",Clc1cc(Cl)cc(Cl)c1,2.356
1948,"Benzene, 1,1'-(dichloroethenylidene)bis(4-chloro- (9CI)",ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.5580000000000003
1949,"Benzophenone, 4'-chloro-2-(2-imidazol-2-yl)-",O=C(c1ccc(Cl)cc1)c1ccccc1-c1ncc[nH]1,2.673
1950,"Benzene, 1,1'-(2,2,2-trichloroethylidene)bis(4-chloro-",Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,3.61
1951,"Piperidine, 1-(2-((4-chlorophenyl)phenylmethoxy)ethyl)- (9CI)",Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,2.152
1952,"3-Azabicyclo(3.1.0)hexane-2,4-dione, 1-(4-chlorophenyl)-",O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12,2.155
1953,"1,3-Indandione, 2-(p-chlorophenyl)-",O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,2.947
1954,"Benzene, 1-chloro-4-nitro-",O=[N+]([O-])c1ccc(Cl)cc1,2.574
1955,"1H-Pyrrole-2,5-dione, 1-(4-chlorophenyl)- (9CI)",O=C1C=CC(=O)N1c1ccc(Cl)cc1,2.674
1956,"Benzene, 1,2,4-trichloro-5-((4-chlorophenyl)sulfonyl)-",O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,2.799
1957,"Benzene, 1-chloro-4-(phenylsulfonyl)-",O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,2.257
1958,"Urea, 1-((p-chlorophenyl)sulfonyl)-3-cyclohexyl-",O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1,2.318
1959,"Urea, 1-allyl-3-(p-chlorobenzenesulfonyl)-",C=CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.138
1960,"Benzenesulfonyl chloride, 4-chloro-",O=S(=O)(Cl)c1ccc(Cl)cc1,1.696
1961,"Benzaldehyde, 4-chloro-",O=Cc1ccc(Cl)cc1,1.951
1962,"Benzene, 1,1'-methylenebis(4-chloro-",Clc1ccc(Cc2ccc(Cl)cc2)cc1,2.375
1963,"Benzene, 1,4-dichloro-2-nitro-",O=[N+]([O-])c1cc(Cl)ccc1Cl,2.283
1964,"Benzene, 1,4-dichloro-",Clc1ccc(Cl)cc1,2.468
1965,"Benzene, 1-chloro-4-(((4-chlorophenyl)methyl)thio)-",Clc1ccc(CSc2ccc(Cl)cc2)cc1,2.129
1966,"Formamide, N-(4-chlorophenyl)- (9CI)",O=CNc1ccc(Cl)cc1,2.317
1967,"Benzene, 1,1'-(methylenebis(oxy))bis(4-chloro- (9CI)",Clc1ccc(OCOc2ccc(Cl)cc2)cc1,1.6669999999999998
1968,"Benzenesulfonic acid, p-chloro-, p-chlorophenyl ester (8CI)",O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,2.181
1969,"Benzenesulfonic acid, 4-chlorophenyl ester",O=S(=O)(Oc1ccc(Cl)cc1)c1ccccc1,2.299
1970,"Benzene, 1,2,4-trichloro-5-((4-chlorophenyl)thio)-",Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,1.913
1971,"Diimide, ((p-chlorophenyl)thio)(2,4,5-trichlorophenyl)-",Clc1ccc(SN=Nc2cc(Cl)c(Cl)cc2Cl)cc1,1.945
1972,"2H-Benzimidazol-2-one, 1,3-dihydro-5-chloro-1-(1-(3-(2,3-dihydro-2-oxo-1H-benzimidazol-1-yl)propyl)-4-piperidinyl)-",O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.91
1973,"2(3H)-Benzoxazolone, 5-chloro-",O=c1[nH]c2cc(Cl)ccc2o1,2.347
1974,"2(3H)-Benzoxazolethione, 5-chloro- (9CI)",S=c1[nH]c2cc(Cl)ccc2o1,2.269
1975,"Dibenz(b,f)(1,4)oxazepine, 2-chloro-11-(1-piperazinyl)-",Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,3.0010000000000003
1976,"Pyridine, 2-chloro-6-(trichloromethyl)-",Clc1cccc(C(Cl)(Cl)Cl)n1,2.39
1977,"Benzonitrile, 2,6-dichloro-",N#Cc1c(Cl)cccc1Cl,1.803
1978,"2-Imidazoline, 2-(N-allyl-2,6-dichloroanilino)-",C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,2.733
1979,"1H-Imidazol-2-amine, N-(2,6-dichlorophenyl)-4,5-dihydro-",Clc1cccc(Cl)c1N=C1NCCN1,3.1660000000000004
1980,"Benzene, chloro-",Clc1ccccc1,1.692
1981,"Propanedinitrile, ((2-chlorophenyl)methylene)-",N#CC(C#N)=Cc1ccccc1Cl,3.025
1982,"1,3,5-Triazin-2-amine, 4,6-dichloro-N-(2-chlorophenyl)- (9CI)",Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,2.009
1983,"2H-1,4-Benzodiazepin-2-one, 7-chloro-5-(2-chlorophenyl)-1,3-dihydro- (9CI)",O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,2.1830000000000003
1984,"2(3H)-Benzoxazolone, 6-chloro- (9CI)",O=c1[nH]c2ccc(Cl)cc2o1,2.15
1985,"2(3H)-Benzoxazolone, 6-bromo-5-chloro-",O=c1[nH]c2cc(Cl)c(Br)cc2o1,2.696
1986,"Benzoxazole, 5-chloro-",Clc1ccc2ocnc2c1,2.373
1987,"Dibenzo(b,e)(1,4)dioxin, 2,3,7,8-tetrachloro-",Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,10.207
1988,"4-Cyclohexene-1,2-dicarboxylic anhydride, 4-chloro-",O=C1OC(=O)C2CC(Cl)=CCC12,1.741
1989,"1,3,5-Triazine, 2,4,6-trichloro-",Clc1nc(Cl)nc(Cl)n1,2.58
1990,"Cyclohexane, 1,2,3,4,5,6-hexachloro-, (1alpha,2alpha,3beta,4alpha,5alpha,6beta)-",ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.583
1991,"Cyclohexene, 1,3,4,5,6-pentachloro-, (3-alpha,4-beta,5-beta,6-alpha)- (9CI)",ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,1.939
1992,"4,7-Methano-1H-indene, 1,4,5,6,7,8,8-heptachloro-3a,4,7,7a-tetrahydro-",ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,3.97
1993,"2,5-Methano-2H-indeno(1,2-b)oxirene, 2,3,4,5,6,7,7-heptachloro-1a,1b,5,5a,6,6a-hexahydro-, (1aalpha,1bbeta,2alpha,5alpha,5abeta,6beta,6aalpha)-",ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,4.414
1994,"4,7-Methano-1H-indene, 1,2,4,5,6,7,8,8-octachloro-2,3,3a,4,7,7a-hexahydro-",ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,3.312
1995,"9-Thiabicyclo(3.3.1)nonane, 2,6-dichloro-",ClC1CCC2SC1CCC2Cl,2.175
1996,"4,7-Methanoisobenzofuran, 1,3,4,5,6,7,8,8-octachloro-1,3,3a,4,7,7a-hexahydro-",ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,4.933
1997,"p-Dioxane, 2,3-dichloro-, trans-",ClC1OCCOC1Cl,2.047
1998,"Methane, bromochloro-",ClCBr,1.413
1999,"Carbamic acid, (3-chlorophenyl)-, 4-chloro-2-butynyl ester (9CI)",O=C(Nc1cccc(Cl)c1)OCC#CCCl,2.69
2000,"Acetonitrile, chloro-",N#CCCl,2.536
2001,"Ethanone, 2-chloro-1-phenyl-",O=C(CCl)c1ccccc1,3.49
2002,"Propane, 1,2-dibromo-3-chloro-",ClCC(Br)CBr,3.143
2003,Tris(2-chloro-1-(chloromethyl)ethyl) phosphate,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,2.367
2004,"Propionaldehyde, 2,2,3-trichloro-",O=CC(Cl)(Cl)CCl,2.8280000000000003
2005,"1-Propene, 2,3-dichloro-",C=C(Cl)CCl,2.54
2006,"1-Propene, 1,1,2,3-tetrachloro-",ClCC(Cl)=C(Cl)Cl,2.7110000000000003
2007,"1-Propene, 1,2,3-trichloro-",ClC=C(Cl)CCl,2.373
2008,"Butane, 1,2,3,4-tetrachloro-",ClCC(Cl)C(Cl)CCl,2.94
2009,"Propionaldehyde, 2,3-dichloro-",O=CC(Cl)CCl,2.9
2010,"Propane, 1,2,3-trichloro-",ClCC(Cl)CCl,2.6630000000000003
2011,"Ethane, 1,1,2-trichloro-",ClCC(Cl)Cl,2.2030000000000003
2012,"1-Propanol, 2,3-dichloro-, phosphate (3:1)",O=P(OCC(Cl)CCl)(OCC(Cl)CCl)OCC(Cl)CCl,2.1830000000000003
2013,"Sulfone, bis(1,2-dichloroethyl)",O=S(=O)(C(Cl)CCl)C(Cl)CCl,3.017
2014,"1-Propene, 3-chloro-",C=CCCl,2.039
2015,"2-Butene, 1,4-dichloro-",ClCC=CCCl,3.148
2016,"1-Propene, 1,3-dichloro-",ClC=CCCl,2.373
2017,"Acetic acid, 2,4-dichlorophenoxy-, 4-chloro-2-butenyl ester",O=C(COc1ccc(Cl)cc1Cl)OCC=CCCl,2.753
2018,"Acetaldehyde, chloro-",O=CCCl,3.02
2019,"Oxetane, 3,3-bis(chloromethyl)-",ClCC1(CCl)COC1,2.412
2020,"p-Xylene, alpha,alpha'-dichloro-",ClCc1ccc(CCl)cc1,1.993
2021,"Benzene, (chloromethyl)-",ClCc1ccccc1,2.012
2022,"Bicyclo(2.2.1)hept-2-ene, 1,2,3,4,7,7-hexachloro-5,6-bis(chloromethyl)- (9CI)",ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,3.299
2023,"Butane, 1,4-dichloro-2,3-epoxy-",ClCC1OC1CCl,2.298
2024,"Ethane, 1-bromo-2-chloro-",ClCCBr,3.35
2025,"Propanenitrile, 3-chloro-",N#CCCCl,2.952
2026,"4H-1,3-Benzoxazin-4-one, 2-(2-chloroethyl)-2,3-dihydro-",O=C1NC(CCCl)Oc2ccccc21,1.3259999999999998
2027,"Propane, 1-bromo-3-chloro-",ClCCCBr,2.229
2028,"Ethane, 1,2-dichloro-",ClCCCl,2.169
2029,"Phosphoric acid, bis(3-chloropropyl) p-nitrophenyl ester",O=[N+]([O-])c1ccc(OP(=O)(OCCCCl)OCCCCl)cc1,4.052
2030,"Methane, dichloro-",ClCCl,1.725
2031,"Benzenemethanamine, N-(2-chloroethyl)-N-(phenylmethyl)-",ClCCN(Cc1ccccc1)Cc1ccccc1,2.0340000000000003
2032,"Benzenamine, N,N-bis(2-chloroethyl)- (9CI)",ClCCN(CCCl)c1ccccc1,2.96
2033,"2,4(1H,3H)-Pyrimidinedione, 5-(bis(2-chloroethyl)amino)-",O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,4.851
2034,"Ethanamine, 2-chloro-N,N-bis(2-chloroethyl)-",ClCCN(CCCl)CCCl,4.612
2035,"2H-1,3,2-Oxazaphosphorine, 2-(bis(2-chloroethyl)amino)-3-(2-chloroethyl)tetrahydro-, 2-oxide",O=P1(N(CCCl)CCCl)OCCCN1CCCl,3.205
2036,"Urea, N'-bicyclo(2.2.1)hept-2-yl-N-(2-chloroethyl)-N-nitroso- (9CI)",O=NN(CCCl)C(=O)NC1CC2CCC1C2,3.471
2037,"Urea, N-(2-chloroethyl)-N'-cyclohexyl-N-nitroso-",O=NN(CCCl)C(=O)NC1CCCCC1,3.524
2038,"Urea, N,N'-bis(2-chloroethyl)-N-nitroso-",O=NN(CCCl)C(=O)NCCCl,4.029
2039,"2H-1,3,2-Oxazaphosphorine, 3-(2-chloroethyl)-2-((2-chloroethyl)amino)tetrahydro-, 2-oxide (8CI)",O=P1(NCCCl)OCCCN1CCCl,3.261
2040,"Silane, tris(2-chloroethoxy)-",ClCCO[SiH](OCCCl)OCCCl,3.149
2041,"2-Propenoic acid, 2-chloroethyl ester (9CI)",C=CC(=O)OCCCl,2.874
2042,"Ether, 2-chloroethyl vinyl",C=COCCCl,2.63
2043,"Ethane, 1,1'-oxybis(2-chloro-",ClCCOCCCl,3.28
2044,"Ethane, 1,2-bis(2-chloroethoxy)-",ClCCOCCOCCCl,2.874
2045,"Ethane, 1,1'-oxybis(2-(2-chloroethoxy)- (9CI)",ClCCOCCOCCOCCCl,3.109
2046,"Ethane, 1,1'-(methylenebis(oxy))bis(2-chloro-",ClCCOCOCCCl,3.425
2047,"Phosphonic acid, ethenyl-, bis(2-chloroethyl) ester",C=CP(=O)(OCCCl)OCCCl,2.372
2048,"Phosphoric acid, bis(2-chloroethyl) 2,2-dichlorovinyl ester",O=P(OC=C(Cl)Cl)(OCCCl)OCCCl,4.104
2049,"Phosphoric acid, bis(2-chloroethyl) 4-nitrophenyl ester (9CI)",O=[N+]([O-])c1ccc(OP(=O)(OCCCl)OCCCl)cc1,3.968
2050,"Phosphoric acid, 2-chloro-5-(1,2-dibromoethyl)cyclohexyl bis(2-chloroethyl) ester",O=P(OCCCl)(OCCCl)OC1CC(C(Br)CBr)CCC1Cl,2.232
2051,"Phosphoric acid, 2-chloro-4-(1,2-dibromoethyl)cyclohexyl bis(2-chloroethyl) ester",O=P(OCCCl)(OCCCl)OC1CCC(C(Br)CBr)CC1Cl,2.232
2052,"Ethanol, 2-chloro-, phosphate (3:1)",O=P(OCCCl)(OCCCl)OCCCl,2.366
2053,"Phosphorothioic acid, O,O,O-tris(2-chloroethyl) ester",S=P(OCCCl)(OCCCl)OCCCl,2.5660000000000003
2054,"Ethanol, 2-chloro-, phosphite (3:1)",ClCCOP(OCCCl)OCCCl,3.431
2055,"Ethanesulfonyl chloride, 2-chloro-",O=S(=O)(Cl)CCCl,2.832
2056,"Ether, bis(chloromethyl)",ClCOCCl,2.738
2057,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-trichloro-",O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,2.758
2058,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3-dichloro-",O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,2.227
2059,"Methanesulfenyl chloride, trichloro-",ClSC(Cl)(Cl)Cl,3.352
2060,"beta-D-Glucopyranoside, (methyl-ONN-azoxy)methyl-",C[N+]([O-])=NCOC1OC(CO)C(O)C(O)C1O,2.97
2061,"Methane, nitro-",C[N+](=O)[O-],1.812
2062,"Acetamide, 2,2'-((2-hydroxyethyl)imino)bis(N-(alpha,alpha-dimethylphenethyl)-N-methyl-",CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,2.873
2063,"Carbamothioic acid, methyl(3-methylphenyl)-, O-(1,2,3,4-tetrahydro-1,4-methanonaphthalen-6-yl) ester",Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,1.732
2064,"Carbamic acid, acetylmethyl-, 2-chloro-4,5-dimethylphenyl ester",CC(=O)N(C)C(=O)Oc1cc(C)c(C)cc1Cl,1.806
2065,"Carbamic acid, acetylmethyl-, 3-(1,1-dimethylethyl)phenyl ester",CC(=O)N(C)C(=O)Oc1cccc(C(C)(C)C)c1,2.397
2066,"Benzoic acid, 3-(acetylamino)-5-(acetylmethylamino)-2,4,6-triiodo-",CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,1.217
2067,"Ethane, 1,2-(trisdimethylaminosilyl)-",CN(C)[Si](CC[Si](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,2.4530000000000003
2068,"Cyanamide, dimethyl-",CN(C)C#N,2.681
2069,"Benzeneacetamide, N,N-dimethyl-alpha-phenyl- (9CI)",CN(C)C(=O)C(c1ccccc1)c1ccccc1,2.543
2070,"1-Piperidinebutanamide, 4-(4-chlorophenyl)-4-hydroxy-N,N-dimethyl-alpha,alpha-diphenyl-",CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,3.687
2071,"Salicylamide, N,N-dimethyl-3-phenyl-",CN(C)C(=O)c1cccc(-c2ccccc2)c1O,2.104
2072,"Benzamide, 2-hydroxy-N,N-dimethyl- (9CI)",CN(C)C(=O)c1ccccc1O,1.856
2073,"Butanamide, N,N-dimethyl-3-oxo-",CC(=O)CC(=O)N(C)C,0.757
2074,"Propanamide, 3-((4-bromophenyl)amino)-N,N-dimethyl- (9CI)",CN(C)C(=O)CCNc1ccc(Br)cc1,2.176
2075,"Urea, 1,1,3-trimethyl-3-nitroso-",CN(C)C(=O)N(C)N=O,2.738
2076,"Urea, N'-(3,4-dichlorophenyl)-N,N-dimethyl-",CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.36
2077,"Carbamic acid, (1,1-dimethylethyl)-, 3-(((dimethylamino)carbonyl)amino)phenyl ester (9CI)",CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,1.969
2078,"Urea, N'-(3-chloro-4-methylphenyl)-N,N-dimethyl-",Cc1ccc(NC(=O)N(C)C)cc1Cl,1.564
2079,"Urea, N'-(4-chlorophenyl)-N,N-dimethyl-",CN(C)C(=O)Nc1ccc(Cl)cc1,2.276
2080,"Urea, 3-(p-(p-chlorophenoxy)phenyl)-1,1-dimethyl-",CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1.895
2081,"Urea, 1,1-dimethyl-3-(alpha,alpha,alpha-trifluoro-m-tolyl)-",CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2.185
2082,"Urea, N,N-dimethyl-N'-phenyl-",CN(C)C(=O)Nc1ccccc1,1.409
2083,"Urea, 3-cyclooctyl-1,1-dimethyl-",CN(C)C(=O)NC1CCCCCCC1,2.121
2084,"Carbamic acid, dimethyl-, 2-(dimethylamino)-5,6-dimethyl-4-pyrimidinyl ester",Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,3.377
2085,"Carbamic acid, dimethyl-, benzo(b)thien-4-yl ester",CN(C)C(=O)Oc1cccc2sccc12,3.813
2086,"Carbamic acid, dimethyl-, ester with 3-hydroxy-5,5-dimethyl-2-cyclohexen-1-one",CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,3.2460000000000004
2087,"Carbamic acid, dimethyl-, 3-methyl-1-phenyl-1H-pyrazol-5-yl ester (9CI)",Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,3.597
2088,"Carbamic acid, dimethyl-, 1-((dimethylamino)carbonyl)-5-methyl-1H-pyrazol-3-yl ester",Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,3.983
2089,"Urea, 1,1,3,3-tetramethyl-2-thio-",CN(C)C(=S)N(C)C,2.158
2090,"Thiourea, N'-(4-chloro-2-methylphenyl)-N,N-dimethyl- (9CI)",Cc1cc(Cl)ccc1NC(=S)N(C)C,1.961
2091,"Thiourea, N,N-dimethyl-N'-(3-methylphenyl)- (9CI)",Cc1cccc(NC(=S)N(C)C)c1,1.946
2092,"Carbamodithioic acid, dimethyl-, 4-morpholinylmethyl ester (9CI)",CN(C)C(=S)SCN1CCOCC1,2.167
2093,"Thioperoxydicarbonic diamide (((H2N)C(S))2S2), tetramethyl-",CN(C)C(=S)SSC(=S)N(C)C,2.633
2094,"Acetamide, N,N-dimethyl-",CC(=O)N(C)C,1.247
2095,"Benzeneethanamine, N,N-dimethyl-alpha-phenyl-, (alphaR)-",CN(C)C(Cc1ccccc1)c1ccccc1,3.037
2096,"Carbamoyl chloride, dimethyl-",CN(C)C(=O)Cl,2.032
2097,"Carbamothioic acid, S,S'-(2-(dimethylamino)-1,3-propanediyl) ester (9CI)",CN(C)C(CSC(N)=O)CSC(N)=O,2.7960000000000003
2098,"Methanimidamide, N'-(4-chloro-2-methylphenyl)-N,N-dimethyl-",Cc1cc(Cl)ccc1N=CN(C)C,3.09
2099,"Formamide, N,N-dimethyl-",CN(C)C=O,1.4169999999999998
2100,"3H-Pyrazol-3-one, 4-(dimethylamino)-1,2-dihydro-1,5-dimethyl-2-phenyl-",Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,2.5860000000000003
