,Drug_ID,SMILES,Pgp_Broccatelli
909,1-[2-[(2S)-3-(diethylamino)-2-hydroxypropoxy]phenyl]-3-phenylpropan-1-one,CCN(CC)C[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,1
910,1-[2-[(2S)-3-(benzylamino)-2-hydroxypropoxy]phenyl]-3-phenylpropan-1-one,O=C(CCc1ccccc1)c1ccccc1OC[C@@H](O)CNCc1ccccc1,1
911,1-[2-[(2R)-2-hydroxy-3-pyrrolidin-1-ylpropoxy]phenyl]-3-phenylpropan-1-one,O=C(CCc1ccccc1)c1ccccc1OC[C@H](O)CN1CCCC1,1
912,(1S)-2-[4-(2-methoxyphenyl)piperazin-1-yl]-1-(3-phenethyl-1-benzofuran-2-yl)ethanol,COc1ccccc1N1CCN(C[C@H](O)c2oc3ccccc3c2CCc2ccccc2)CC1,1
913,N-[2-(3-phenethyl-1-benzofuran-2-yl)ethyl]propan-1-amine,CCCNCCc1oc2ccccc2c1CCc1ccccc1,1
914,N-[2-(3-phenethyl-1-benzofuran-2-yl)ethyl]propan-2-amine,CC(C)NCCc1oc2ccccc2c1CCc1ccccc1,1
915,2-[4-(2-methoxyphenyl)piperazin-1-yl]-1-(3-phenethyl-1-benzofuran-2-yl)ethanone,COc1ccccc1N1CCN(CC(=O)c2oc3ccccc3c2CCc2ccccc2)CC1,1
916,1-[2-[(2S)-3-(cyclohexylamino)-2-hydroxypropoxy]phenyl]-3-phenylpropan-1-one,O=C(CCc1ccccc1)c1ccccc1OC[C@H](O)CNC1CCCCC1,1
917,1-[2-[(2R)-2-hydroxy-3-[4-(2-methoxyphenyl)piperazin-1-yl]propoxy]phenyl]-3-phenylpropan-1-one,COc1ccccc1N1CCN(C[C@H](O)COc2ccccc2C(=O)CCc2ccccc2)CC1,1
918,1-[2-[(2S)-3-anilino-2-hydroxypropoxy]phenyl]-3-phenylpropan-1-one,O=C(CCc1ccccc1)c1ccccc1OC[C@H](O)CNc1ccccc1,1
919,methyl4-[[(2R)-2-hydroxy-3-[2-(3-phenylpropanoyl)phenoxy]propyl]amino]benzoate,COC(=O)c1ccc(NC[C@H](O)COc2ccccc2C(=O)CCc2ccccc2)cc1,1
920,"1-[2-[(2S)-3-(2,2-diphenylethylamino)-2-hydroxypropoxy]phenyl]-3-phenylpropan-1-one",O=C(CCc1ccccc1)c1ccccc1OC[C@H](O)CNCC(c1ccccc1)c1ccccc1,1
921,"4-benzoyl-1-[(2R)-3-[di(propan-2-yl)amino]-2-hydroxypropyl]-5-methyl-2-phenylpyrazole-1,2-diium-3-one",Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C[C@H](O)CN(C(C)C)C(C)C,1
922,"4-benzoyl-1-[(2S)-3-(tert-butylamino)-2-hydroxypropyl]-5-methyl-2-phenylpyrazole-1,2-diium-3-one",Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C[C@@H](O)CNC(C)(C)C,0
923,"4-benzoyl-1-[(2S)-2-hydroxy-3-[4-(2-methylphenyl)piperazin-1-yl]propyl]-5-methyl-2-phenylpyrazole-1,2-diium-3-one",Cc1ccccc1N1CCN(C[C@H](O)Cn2c(C)c(C(=O)c3ccccc3)c(=O)n2-c2ccccc2)CC1,1
924,"1-[(2R)-2-hydroxy-3-(propylamino)propyl]-5-methyl-2-phenyl-4-(thiophene-2-carbonyl)pyrazole-1,2-diium-3-one",CCCNC[C@@H](O)Cn1c(C)c(C(=O)c2cccs2)c(=O)n1-c1ccccc1,0
925,"1-[(2S)-2-hydroxy-3-(propan-2-ylamino)propyl]-5-methyl-2-phenyl-4-(thiophene-2-carbonyl)pyrazole-1,2-diium-3-one",Cc1c(C(=O)c2cccs2)c(=O)n(-c2ccccc2)n1C[C@@H](O)CNC(C)C,0
926,"1-[(2S)-2-hydroxy-3-(propylamino)propyl]-5-methyl-2-phenyl-4-(3-phenylpropanoyl)pyrazole-1,2-diium-3-one",CCCNC[C@H](O)Cn1c(C)c(C(=O)CCc2ccccc2)c(=O)n1-c1ccccc1,1
927,"1-[(2R)-2-hydroxy-3-(propan-2-ylamino)propyl]-5-methyl-2-phenyl-4-(3-phenylpropanoyl)pyrazole-1,2-diium-3-one",Cc1c(C(=O)CCc2ccccc2)c(=O)n(-c2ccccc2)n1C[C@H](O)CNC(C)C,1
928,"1-[(2R)-3-(butylamino)-2-hydroxypropyl]-5-methyl-2-phenyl-4-(3-phenylpropanoyl)pyrazole-1,2-diium-3-one",CCCCNC[C@@H](O)Cn1c(C)c(C(=O)CCc2ccccc2)c(=O)n1-c1ccccc1,1
929,"1-[(2S)-3-(tert-butylamino)-2-hydroxypropyl]-5-methyl-2-phenyl-4-(3-phenylpropanoyl)pyrazole-1,2-diium-3-one",Cc1c(C(=O)CCc2ccccc2)c(=O)n(-c2ccccc2)n1C[C@@H](O)CNC(C)(C)C,1
930,"1-[(2S)-2-hydroxy-3-[4-(2-methylphenyl)piperazin-1-yl]propyl]-5-methyl-2-phenyl-4-(3-phenylpropanoyl)pyrazole-1,2-diium-3-one",Cc1ccccc1N1CCN(C[C@H](O)Cn2c(C)c(C(=O)CCc3ccccc3)c(=O)n2-c2ccccc2)CC1,1
931,"[5-[(2S)-3-[di(propan-2-yl)amino]-2-hydroxypropoxy]-1,3-dimethylpyrazol-1-ium-4-id-4-yl]-phenylmethanone",Cc1nn(C)c(OC[C@@H](O)CN(C(C)C)C(C)C)c1C(=O)c1ccccc1,1
932,[5-[(2S)-3-[di(propan-2-yl)amino]-2-hydroxypropoxy]-3-methyl-1-phenylpyrazol-1-ium-4-id-4-yl]-phenylmethanone,Cc1nn(-c2ccccc2)c(OC[C@@H](O)CN(C(C)C)C(C)C)c1C(=O)c1ccccc1,1
933,"4-benzoyl-1-[(2S)-2-hydroxy-3-(propan-2-ylamino)propyl]-5-methyl-2-phenylpyrazole-1,2-diium-3-one",Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C[C@@H](O)CNC(C)C,0
934,"(3R,4S)-4-(4-benzylpiperazin-1-yl)-3-hydroxy-2,2-dimethyl-3,4-dihydrochromene-6-carbonitrile",CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCN(Cc3ccccc3)CC2)[C@H]1O,1
935,"(3R,4S)-3-hydroxy-2,2-dimethyl-4-(methylamino)-3,4-dihydrochromene-6-carbonitrile",CN[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,0
936,"tert-butyl2-[benzyl-[(3R,4S)-6-cyano-3-hydroxy-2,2-dimethyl-3,4-dihydrochromen-4-yl]amino]acetate",CC(C)(C)OC(=O)CN(Cc1ccccc1)[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,1
937,"[(2S,3R,4S)-4-(benzylamino)-3-hydroxy-2-methyl-3,4-dihydro-2H-quinolin-1-yl]-(4-methylphenyl)methanone",Cc1ccc(C(=O)N2c3ccccc3[C@H](NCc3ccccc3)[C@@H](O)[C@@H]2C)cc1,1
938,"[(2S,3S,4S)-4-(4-benzylpiperazin-1-yl)-3-hydroxy-2-methyl-3,4-dihydro-2H-quinolin-1-yl]-(4-methylphenyl)methanone",Cc1ccc(C(=O)N2c3ccccc3[C@H](N3CCN(Cc4ccccc4)CC3)[C@@H](O)[C@@H]2C)cc1,1
939,"[(2S,3S,4S)-3-hydroxy-2-methyl-4-pyrrolidin-1-yl-3,4-dihydro-2H-quinolin-1-yl]-(4-methylphenyl)methanone",Cc1ccc(C(=O)N2c3ccccc3[C@H](N3CCCC3)[C@@H](O)[C@@H]2C)cc1,1
940,"[(2S,3R,4S)-4-[[(2S)-5-(diethylamino)pentan-2-yl]amino]-3-hydroxy-2-methyl-3,4-dihydro-2H-quinolin-1-yl]-(4-methylphenyl)methanone",CCN(CC)CCC[C@H](C)N[C@H]1c2ccccc2N(C(=O)c2ccc(C)cc2)[C@@H](C)[C@@H]1O,1
941,"[(2S,3S,4S)-2-methyl-4-pyrrolidin-1-yl-1,2,3,4-tetrahydroquinolin-3-yl]4-methylbenzoate",Cc1ccc(C(=O)O[C@H]2[C@H](C)Nc3ccccc3[C@@H]2N2CCCC2)cc1,1
942,"[(2S,3S,4S)-4-[[(2S)-5-(diethylamino)pentan-2-yl]amino]-2-methyl-1,2,3,4-tetrahydroquinolin-3-yl]4-methylbenzoate",CCN(CC)CCC[C@H](C)N[C@H]1c2ccccc2N[C@@H](C)[C@@H]1OC(=O)c1ccc(C)cc1,1
943,1-phenethyl-2-phenylmethoxybenzene,c1ccc(CCc2ccccc2OCc2ccccc2)cc1,0
944,1-methoxy-3-[2-[2-[(2-methoxyphenyl)methoxy]phenyl]ethyl]benzene,COc1cccc(CCc2ccccc2OCc2ccccc2OC)c1,1
945,1-methoxy-4-[(2-phenethylphenoxy)methyl]benzene,COc1ccc(COc2ccccc2CCc2ccccc2)cc1,1
946,1-methoxy-4-[[2-[2-(3-methoxyphenyl)ethyl]phenoxy]methyl]benzene,COc1ccc(COc2ccccc2CCc2cccc(OC)c2)cc1,1
947,"1,2-dimethoxy-3-[(2-phenethylphenoxy)methyl]benzene",COc1cccc(COc2ccccc2CCc2ccccc2)c1OC,1
948,"1,2-dimethoxy-3-[[2-[2-(3-methoxyphenyl)ethyl]phenoxy]methyl]benzene",COc1cccc(CCc2ccccc2OCc2cccc(OC)c2OC)c1,1
949,"1,2-dimethoxy-4-[(2-phenethylphenoxy)methyl]benzene",COc1ccc(COc2ccccc2CCc2ccccc2)cc1OC,1
950,"1,2-dimethoxy-4-[[2-[2-(3-methoxyphenyl)ethyl]phenoxy]methyl]benzene",COc1cccc(CCc2ccccc2OCc2ccc(OC)c(OC)c2)c1,1
951,"1,3-dimethoxy-5-[(2-phenethylphenoxy)methyl]benzene",COc1cc(COc2ccccc2CCc2ccccc2)cc(OC)c1,1
952,"1,3-dimethoxy-5-[[2-[2-(3-methoxyphenyl)ethyl]phenoxy]methyl]benzene",COc1cccc(CCc2ccccc2OCc2cc(OC)cc(OC)c2)c1,1
953,4-[[2-[2-(3-methoxyphenyl)ethyl]phenoxy]methyl]pyridine,COc1cccc(CCc2ccccc2OCc2ccncc2)c1,1
954,2-[2-(3-methoxyphenyl)ethyl]-N-[(3-methoxyphenyl)methyl]aniline,COc1cccc(CCc2ccccc2NCc2cccc(OC)c2)c1,1
955,"N-[(2,3-dimethoxyphenyl)methyl]-2-[2-(3-methoxyphenyl)ethyl]aniline",COc1cccc(CCc2ccccc2NCc2cccc(OC)c2OC)c1,1
956,"N-[(3,4-dimethoxyphenyl)methyl]-2-[2-(3-methoxyphenyl)ethyl]aniline",COc1cccc(CCc2ccccc2NCc2ccc(OC)c(OC)c2)c1,1
957,"N-[(3,5-dimethoxyphenyl)methyl]-2-[2-(3-methoxyphenyl)ethyl]aniline",COc1cccc(CCc2ccccc2NCc2cc(OC)cc(OC)c2)c1,1
958,2-[(2-phenethylphenoxy)methyl]pyridine,c1ccc(CCc2ccccc2OCc2ccccn2)cc1,0
959,3-[(2-phenethylphenoxy)methyl]pyridine,c1ccc(CCc2ccccc2OCc2cccnc2)cc1,0
960,3-[[2-[2-(3-methoxyphenyl)ethyl]phenoxy]methyl]pyridine,COc1cccc(CCc2ccccc2OCc2cccnc2)c1,0
961,"4-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]but-2-ynylBLAHdione",COc1ccc(CCN(C)CC#CCN2C(=O)[C@H]3C4c5ccccc5C(c5ccccc54)[C@H]3C2=O)cc1OC,1
962,"3-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]propylBLAHdione",COc1ccc(CCN(C)CCCN2C(=O)[C@H]3C4c5ccccc5C(c5ccccc54)[C@@H]3C2=O)cc1OC,1
963,"2-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]ethylBLAHdione",COc1ccc(CCN(C)CCN2C(=O)[C@@H]3C4c5ccccc5C(c5ccccc54)[C@H]3C2=O)cc1OC,1
964,"(2S,5S,6R,10R,11S)-5-benzyl-10-heptyl-6-(methoxymethoxy)-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,1
965,"(2S,5S,6R,11S)-5-benzyl-6-hydroxy-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CC(C)[C@@H]1OC(=O)[C@@H](C)COC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C1=O,1
966,"(2S,5R,6R,11S)-5-benzyl-6-(methoxymethoxy)-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",COCO[C@@H]1CC(=O)OC[C@H](C)C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H]1Cc1ccccc1,1
967,"(2S,5R,10R,11S)-5-benzyl-10-heptyl-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)CC[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,1
968,"(2S,5S,6S,10R,11S)-5-benzyl-10-heptyl-6-hydroxy-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,1
969,"(2S,5S,6S,10R,11S)-5-benzyl-10-heptyl-6-(methoxymethoxy)-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,1
970,"(5S,6R,10R,11S)-5-benzyl-10-heptyl-6-hydroxy-2,2,4,11-tetramethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,1
971,"(5S,6R,10R,11S)-5-benzyl-10-heptyl-6-(methoxymethoxy)-2,2,4,11-tetramethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,1
972,"(2S,5S,6R,10R,11S)-5-benzyl-6-hydroxy-4,10,11-trimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,1
973,"(2S,5S,6R,10R,11S)-5-benzyl-10-heptyl-6-hydroxy-2,4,11-trimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C,1
974,"(5S,6R,10R,11S)-5-benzyl-10-butyl-6-(methoxymethoxy)-4,11-dimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,1
975,"(2S,5S,6R,10S,11R)-5-benzyl-10-heptyl-6-hydroxy-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@@H]1C,1
976,"(2S,5S,6R,10S,11R)-5-benzyl-10-heptyl-6-(methoxymethoxy)-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@@H]1C,1
977,"methyl(3R,4S)-3-(methoxymethoxy)-4-[methyl(phenylmethoxycarbonyl)amino]-5-phenylpentanoate",COCO[C@H](CC(=O)OC)[C@H](Cc1ccccc1)N(C)C(=O)OCc1ccccc1,1
978,"methyl(3R,4S)-3-hydroxy-4-[methyl(phenylmethoxycarbonyl)amino]-5-phenylpentanoate",COC(=O)C[C@@H](O)[C@H](Cc1ccccc1)N(C)C(=O)OCc1ccccc1,1
979,"[(2S)-1-methoxy-3-methyl-1-oxobutan-2-yl](2S,3R)-3-hydroxy-2-methyldecanoate",CCCCCCC[C@@H](O)[C@H](C)C(=O)O[C@H](C(=O)OC)C(C)C,1
980,"(2S,5S,6R,10R,11S)-5-benzyl-10-heptyl-6-(methoxymethoxy)-2,4,11-trimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C,1
981,"(5S,6R,10R,11S)-5-benzyl-10-heptyl-6-hydroxy-4,11-dimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,1
982,"(5S,6R,10R,11S)-5-benzyl-10-heptyl-6-(methoxymethoxy)-4,11-dimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,1
983,"(2S,5S,6R,10R)-5-benzyl-10-heptyl-6-hydroxy-4-methyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)[C@H](O)CC(=O)O1,1
984,"(2S,5S,6R,10R)-5-benzyl-10-heptyl-6-(methoxymethoxy)-4-methyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)[C@H](OCOC)CC(=O)O1,1
985,"(5S,6R,10R,11S)-5-benzyl-10-butyl-6-hydroxy-4,11-dimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",CC(C)[C@@H]1OC(=O)[C@@H](C)[C@@H](C)OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C1=O,1
986,"(2S,5S,6R,10R,11S)-5-benzyl-6-(methoxymethoxy)-4,10,11-trimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione",COCO[C@@H]1CC(=O)O[C@H](C)[C@H](C)C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@H]1Cc1ccccc1,1
987,10-(4-piperidin-1-ylbutyl)acridin-10-ium-9-one,O=c1c2ccccc2n(CCCCN2CCCCC2)c2ccccc12,1
988,4-methoxy-10-(4-piperidin-1-ylbutyl)acridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCCN3CCCCC3)c12,1
989,10-(4-morpholin-4-ylbutyl)acridin-10-ium-9-one,O=c1c2ccccc2n(CCCCN2CCOCC2)c2ccccc12,1
990,4-methoxy-10-(4-morpholin-4-ylbutyl)acridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCCN3CCOCC3)c12,1
991,10-[4-[bis(2-hydroxyethyl)amino]butyl]acridin-10-ium-9-one,O=c1c2ccccc2n(CCCCN(CCO)CCO)c2ccccc12,1
992,10-[4-[bis(2-hydroxyethyl)amino]butyl]-4-methoxyacridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCCN(CCO)CCO)c12,1
993,10-[4-[4-(2-hydroxyethyl)piperazin-1-yl]butyl]acridin-10-ium-9-one,O=c1c2ccccc2n(CCCCN2CCN(CCO)CC2)c2ccccc12,1
994,10-[4-[4-(2-hydroxyethyl)piperazin-1-yl]butyl]-4-methoxyacridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCCN3CCN(CCO)CC3)c12,1
995,4-methoxyacridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3[nH]c12,1
996,10-(3-chloropropyl)acridin-10-ium-9-one,O=c1c2ccccc2n(CCCCl)c2ccccc12,1
997,10-(3-chloropropyl)-4-methoxyacridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCCl)c12,1
998,10-[3-(4-methylpiperazin-1-yl)propyl]acridin-10-ium-9-one,CN1CCN(CCCn2c3ccccc3c(=O)c3ccccc32)CC1,1
999,4-methoxy-10-[3-(4-methylpiperazin-1-yl)propyl]acridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCN3CCN(C)CC3)c12,1
1000,10-(3-piperidin-1-ylpropyl)acridin-10-ium-9-one,O=c1c2ccccc2n(CCCN2CCCCC2)c2ccccc12,1
1001,4-methoxy-10-(3-piperidin-1-ylpropyl)acridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCN3CCCCC3)c12,1
1002,10-(3-morpholin-4-ylpropyl)acridin-10-ium-9-one,O=c1c2ccccc2n(CCCN2CCOCC2)c2ccccc12,1
1003,4-methoxy-10-(3-morpholin-4-ylpropyl)acridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCN3CCOCC3)c12,1
1004,10-[3-[bis(2-hydroxyethyl)amino]propyl]acridin-10-ium-9-one,O=c1c2ccccc2n(CCCN(CCO)CCO)c2ccccc12,1
1005,10-[3-[bis(2-hydroxyethyl)amino]propyl]-4-methoxyacridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCN(CCO)CCO)c12,1
1006,10-[3-[4-(2-hydroxyethyl)piperazin-1-yl]propyl]acridin-10-ium-9-one,O=c1c2ccccc2n(CCCN2CCN(CCO)CC2)c2ccccc12,1
1007,10-[3-[4-(2-hydroxyethyl)piperazin-1-yl]propyl]-4-methoxyacridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCN3CCN(CCO)CC3)c12,1
1008,10-(4-chlorobutyl)acridin-10-ium-9-one,O=c1c2ccccc2n(CCCCCl)c2ccccc12,1
1009,10-(4-chlorobutyl)-4-methoxyacridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCCCl)c12,1
1010,10-[4-(4-methylpiperazin-1-yl)butyl]acridin-10-ium-9-one,CN1CCN(CCCCn2c3ccccc3c(=O)c3ccccc32)CC1,1
1011,4-methoxy-10-[4-(4-methylpiperazin-1-yl)butyl]acridin-10-ium-9-one,COc1cccc2c(=O)c3ccccc3n(CCCCN3CCN(C)CC3)c12,1
1012,"methyl 3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)propanoate",COC(=O)CCc1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1013,"3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enenitrile",CN(C)c1ccc(-c2nc(-c3ccc(/C=C/C#N)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,1
1014,"4-{5-[4-(dimethylamino)phenyl]-2-[4-(3-methoxyprop-1-en-1-yl)phenyl]imidazol-4-yl}-N,N-dimethylaniline",COC/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1015,"4-{5-[4-(dimethylamino)phenyl]-2-[4-(3-methoxypropyl)phenyl]imidazol-4-yl}-N,N-dimethylaniline",COCCCc1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1016,"methyl 4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}benzoate",COC(=O)c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1017,"4-{5-[4-(dimethylamino)phenyl]-2-[4-(4-methoxybutyl)phenyl]imidazol-4-yl}-N,N-dimethylaniline",COCCCCc1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1018,"methyl 2-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)cyclopropane-1-carboxylate",COC(=O)[C@H]1C[C@H]1c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1019,"4-[2-[4-[(E)-3-butoxyprop-1-enyl]phenyl]-5-(4-dimethylaminophenyl)imidazol-4-yl]-N,N-dimethylaniline",CCCCOC/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1020,"4-{5-[4-(dimethylamino)phenyl]-2-{4-[3-(2-methoxyethoxy)prop-1-en-1-yl]phenyl}imidazol-4-yl}-N,N-dimethylaniline",COCCOC/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1021,"4-(2-{4-[3-(benzyloxy)prop-1-en-1-yl]phenyl}-5-[4-(dimethylamino)phenyl]imidazol-4-yl)-N,N-dimethylaniline",CN(C)c1ccc(-c2nc(-c3ccc(/C=C/COCc4ccccc4)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,1
1022,"4-{5-[4-(dimethylamino)phenyl]-2-[4-(3-phenoxyprop-1-en-1-yl)phenyl]imidazol-4-yl}-N,N-dimethylaniline",CN(C)c1ccc(-c2nc(-c3ccc(/C=C/COc4ccccc4)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,1
1023,"3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-en-1-yl N,N-diethylcarbamate",CCN(CC)C(=O)OC/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1024,"[(E)-3-[4-[4,5-bis(4-dimethylaminophenyl)imidazol-2-yl]phenyl]prop-2-enyl]pentanoate",CCCCC(=O)OC/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1025,"4-[5-(4-dimethylaminophenyl)-2-[4-[(E)-3-(dimethylamino)prop-1-enyl]phenyl]imidazol-3-ium-1-id-4-yl]-N,N-dimethylaniline",CN(C)C/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1026,"4-{5-[4-(dimethylamino)phenyl]-2-{4-[3-(piperidin-1-yl)prop-1-en-1-yl]phenyl}imidazol-4-yl}-N,N-dimethylaniline",CN(C)c1ccc(-c2nc(-c3ccc(/C=C/CN4CCCCC4)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,1
1027,"4-{4,5-bis[4-(dimethylamino)phenyl]-1-hexyl-1H-imidazol-2-yl}benzoic acid",CCCCCCn1c(-c2ccc(C(=O)O)cc2)nc(-c2ccc(N(C)C)cc2)c1-c1ccc(N(C)C)cc1,1
1028,"4-{5-[4-(dimethylamino)phenyl]-2-{4-[3-(morpholin-4-yl)prop-1-en-1-yl]phenyl}imidazol-4-yl}-N,N-dimethylaniline",CN(C)c1ccc(-c2nc(-c3ccc(/C=C/CN4CCOCC4)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,1
