,Drug_ID,SMILES,BBB_Martins
1346,methyldesorphine,CC1=CCC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,1
1347,methyldihydromorphine,CO[C@H]1CC[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,1
1348,methylprednisolone21hemisuccinate(methylprednisolone-hemisuccinate),CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1349,metiapine,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,1
1350,metofenazate,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,1
1351,metopimazine,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,1
1352,metopon,CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,1
1353,metoserpate,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,1
1354,metoxepin,COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2,1
1355,metralindole,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,1
1356,mevastatin,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1
1357,mexazolam,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1
1358,mezilamine,CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,1
1359,miconazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1
1360,midaflur,NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,1
1361,milacemide,CCCCCNCC(N)=O,1
1362,milameline,CO/N=C/C1=CCCN(C)C1,1
1363,minaprine,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1
1364,minaxolone,CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)C[C@@H](N(C)C)[C@@H]32)C[C@@H]1O,1
1365,mirisetron,CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,1
1366,moclobemide,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1
1367,modafinil,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1
1368,mometasone(mometasone-furoate),C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,1
1369,monometacrine,CNCCCN1c2ccccc2C(C)(C)c2ccccc21,1
1370,morsuximide,CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,1
1371,mosapramine,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,1
1372,motrazepam,COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1
1373,moxadolen,CNC(=O)O[C@H]1OC(=O)[C@]2(C)[C@@H]3C=C[C@@H](C3)[C@H]12,1
1374,moxiraprine,CC1=CC(=C2C=CC(=O)C=C2)NN=C1NCCN1CCOCC1,1
1375,myrophine,CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5,1
1376,nabazenil,CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,1
1377,nabilone,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,1
1378,nafimidone,O=C(Cn1ccnc1)c1ccc2ccccc2c1,1
1379,naflocort,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@H]1Cc3ccccc3C[C@]12C(=O)CO.O,1
1380,nalbuphine,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,1
1381,nalmefene,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1
1382,nalmexone,CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1
1383,napactadine,CN=C(Cc1ccc2ccccc2c1)[NH2+]C.[Cl-],1
1384,napamezole,C1=C(CC2=NCNC2)CCc2ccccc21,1
1385,naprodoxime,CC(Oc1cccc2ccccc12)/C(N)=N/O,1
1386,nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.[Cl-].[H+],1
1387,nefiracetam,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1
1388,neflumozide,O=c1[nH]c2ccccc2n1C1CCN(CCCc2noc3cc(F)ccc23)CC1,1
1389,nialamide,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1
1390,niaprazine,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,1
1391,nicocortonide,C/C=C\C1O[C@]2(C(=O)COC(=O)c3ccncc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@]4(C)[C@H]1[C@@H](O)C[C@]23C,1
1392,nicomorphine,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,1
1393,nicopholine,O=C(c1cccnc1)N1CCOCC1,1
1394,nicotinamide,NC(=O)c1cccnc1,1
1395,nikethamide,CCN(CC)C(=O)c1cccnc1,1
1396,nimetazepam,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1
1397,nisobamate,CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,1
1398,nisoxetine,CNCCC(Oc1ccccc1OC)c1ccccc1,1
1399,nitrafudam,N=C(N)c1ccc(-c2ccccc2[N+](=O)[O-])o1,1
1400,nivazol(nivacortol),C#C[C@]1(O)CC[C@H]2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)[C@H]3CCC21C,1
1401,nomelidine,CNC/C=C(/c1ccc(Br)cc1)c1cccnc1,1
1402,nomifensine,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1
1403,nonapyrimine,CCCCCCCCCNc1ncnc2[nH]ccc12,1
1404,norflurane,FCC(F)(F)F,1
1405,norlevorphanol,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,1
1406,normorphine,Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1
1407,nortetrazepam,O=C1CN=C(C2=CCCCC2)c2cc(Cl)ccc2N1,1
1408,noscapine,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1
1409,noxiptiline,CN(C)CCON=C1c2ccccc2CCc2ccccc21,1
1410,nuclotixene,Clc1ccc2c(c1)/C(=C/C1CN3CCC1CC3)c1ccccc1S2,1
1411,ocaperidone,Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1,1
1412,ocinaplon,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,1
1413,octamoxin,CCCCCCC(C)NN,1
1414,octriptyline,CNCCC=C1c2ccccc2C2CC2c2ccccc21,1
1415,omiloxetine,O=C(CN1CC[C@H](c2ccc(F)cc2)[C@@H](COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1,1
1416,oxaflozane,CC(C)N1CCOC(c2ccc(C(F)(F)F)cc2)C1,1
1417,oxcarbazepine,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1
1418,oxifentorex,CC(Cc1ccccc1)[N+](C)([O-])Cc1ccccc1,1
1419,oxiracetam,NC(=O)CN1CC(O)CC1=O,1
1420,oxisopred,COC(=O)[C@@]1(O)CC[C@H]2C3CCC(=O)C4C(=O)C=CC4(C)[C@H]3C(O)CC21C,1
1421,oxitriptan,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,1
1422,oxitriptyline,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,1
1423,pagoclone,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,1
1424,panadiplon,CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21,1
1425,panamesine,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,1
1426,pancopride,Nc1cc(OCC2CC2)c(C(=O)NC2CN3CCC2CC3)cc1Cl,1
1427,panuramine,O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1,1
1428,paraldehyde,CC1OC(C)OC(C)O1,1
1429,paramethasone-acetate,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1430,pargyline,C#CCN(C)Cc1ccccc1,1
1431,paroxetine,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,1
1432,pazinaclone,O=C(CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,1
1433,penfluridol,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
1434,pentabamate,CC(OC(N)=O)C(C)C(C)OC(N)=O,1
1435,pentamorphone,CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,1
1436,penthrichloral,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,1
1437,pentiapine,CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,1
1438,perafensine,c1ccc(-c2nc(N3CCNCC3)cc3ccccc23)cc1,1
1439,perospirone,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,1
1440,perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
1441,petrichloral,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
1442,phenacemide,NC(=O)NC(=O)Cc1ccccc1,1
1443,phenazocine,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,1
1444,pheneturide,CCC(C(=O)NC(N)=O)c1ccccc1,1
1445,phenmetrazine,CC1NCCOC1c1ccccc1,1
1446,phenoxypropazine(fenoxypropazine),CC(COc1ccccc1)NN,1
1447,phensuximide,CN1C(=O)CC(c2ccccc2)C1=O,1
1448,phenyl-salicylate,O=C([O-])c1ccccc1Oc1ccccc1,1
1449,phenytoin,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1
1450,phetharbital,CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,1
1451,piberaline,O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1,1
1452,picenadol,CCC[C@]1(c2cccc(O)c2)CCN(C)C[C@@H]1C,1
1453,pidolacetamol,CC(=O)Nc1ccc(OC(=O)[C@@H]2CCC(=O)N2)cc1,1
1454,pipequaline,c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,1
1455,piperacetazine,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1
1456,piperilate(pipethanate),O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,1
1457,pipofezine,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,1
1458,pipotiazine-palmitate,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1
1459,piquindone,CCc1c(C)[nH]c2c1C(=O)[C@@H]1CN(C)CC[C@H]1C2,1
1460,piracetam,NC(=O)CN1CCCC1=O,1
1461,pirandamine,CN(C)CCC1(C)OCCC2=C1c1ccccc1C2,1
1462,piriqualone,Cc1ccccc1-n1c(/C=C/c2ccccn2)nc2ccccc2c1=O,1
1463,piritramide,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,1
1464,pirlindole,Cc1ccc2c(c1)c1c3n2CCNC3CCC1.[Cl-].[H+],1
1465,pivagabine,CC(C)(C)C(=O)NCCCC(=O)O,1
1466,pivoxazepam,CC(C)(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1
1467,pramiracetam,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,1
1468,prazitone,O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1,1
1469,prednicarbate,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1470,prednisolamate,CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
1472,prednisolone-tebutate,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1473,prednylidene,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,1
1474,pregabalin,CC(C)C[C@H](CN)CC(=O)O,1
1475,pregnenolone-succinate,CC(=O)C1CCC2C3CC=C4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C,1
1476,pridefine,CCN1CCC(=C(c2ccccc2)c2ccccc2)C1.[Cl-].[H+],1
1477,procarbazine,CNNCc1ccc(C(=O)NC(C)C)cc1,1
1478,procymate,CCC(OC(N)=O)C1CCCCC1,1
1479,proflazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO,1
1480,progabide,NC(=O)CCCN/C(=C1\C=C(F)C=CC1=O)c1ccc(Cl)cc1,1
1481,prolintane,CCCC(Cc1ccccc1)N1CCCC1,1
1482,promoxolane,CC(C)C1(C(C)C)OCC(CO)O1,1
1483,propacetamol,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,1
1484,propanidid,[CH2-][CH-]C,1
1485,propizepine,CC(CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C,1
1486,propyperone,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
1487,prothixene,CN(C)CCC=C1c2ccccc2Sc2ccccc21,1
1488,proxibarbal,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,1
1489,proxorphan,Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1CCOC3,1
1490,proxyphylline,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,1
1491,psilocybine,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,1
1492,pyridarone,c1ccc2oc(-c3ccncc3)cc2c1,1
1493,pyritinol,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,1
1494,quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,1
1495,quilostigmine,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12,1
1496,quinagolide,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,1
1497,ramciclane,CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C,1
1498,rasagiline,C#CCN[C@@H]1CCc2ccccc21,1
1499,reclazepam,O=C1COC(N2CCN=C(c3ccccc3Cl)c3cc(Cl)ccc32)=N1,1
1500,remacemide,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,1
1501,remifentanil,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,1
1502,resocortol,CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1
1503,retigabine,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,1
1504,ricasetron,CN1[C@H]2CC[C@@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,1
1505,rilmazafone,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,1
1506,rimcazole,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1,1
1507,rimexolone,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1508,ripazepam,CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2,1
1509,rivastigmine,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,1
1510,robalzotan,NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,1
1511,rociclovir,CC(C)OCC(COC(C)C)OCn1cnc2cnc(N)nc21,1
1512,rofelodine,O=C1CCN=C2CC(c3ccccc3)CN12,1
1514,rolicyprine,O=C1CCC(C(=O)NC2CC2c2ccccc2)N1,1
1515,rolipram,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,1
1516,romergoline,CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1
1517,romifidine,Fc1cccc(Br)c1NC1=NCCN1,1
1518,ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1
1519,roxoperone,CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1
1520,sabcomeline,CON=C(C#N)C1CN2CCC1CC2,1
1521,salicin,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1
1522,salicylamide,NC(=O)c1ccccc1O,1
1523,salsalate(salsalic-acid),O=C(Oc1ccccc1C(=O)O)c1ccccc1O,1
1524,sameridine,CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1,1
1525,saripidem,CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12,1
1526,savoxepin,N#Cc1ccc2c(c1)C1=C(CCN(CC3CCCC3)CC1)c1ccccc1O2,1
1527,selegiline,C#CCN(C)[C@H](C)Cc1ccccc1,1
1528,semorphone,COCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1
1529,sertindole,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1
1530,setiptiline,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,1
1531,sibopirdine,O.c1cncc(CC2(Cc3ccncc3)c3cccnc3-c3ncccc32)c1,1
1532,sibutramine,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,1
1533,sifaprazine,CN1CCN(c2ccccc2Cc2ccccc2)CC1,1
1534,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1
1535,soretolide,Cc1cc(NC(=O)c2c(C)cccc2C)no1,1
1536,spiperone,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1
1537,spiradoline,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,1
1538,spiramide,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,1
1539,spirilene,C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1
1540,spiroxepin,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,1
1541,stacofylline,CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,1
1542,stiripentol,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,1
1543,suclofenide,NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,1
1544,sulfamethoxazole(tiabendazole),Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1
1545,sulfonmethane,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,1
1546,sulmepride,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1C,1
1547,sulthiame(sultiame),NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,1
1548,sultopride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,1
1549,sumacetamol,CSCC[C@H](NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,1
1550,sunepitron,O=C1CCC(=O)N1CC1CCC2CN(c3ncccn3)CCN2C1,1
1551,suproclone,CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1
1552,suriclone,CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1
1553,suritozole,Cn1nc(-c2cccc(F)c2)n(C)c1=S,1
1554,taglutimide(biglumide),O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,1
1555,talopram,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,1
1556,talsupram,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,1
1557,taltrimide,CC(C)NS(=O)(=O)CCN1C(=O)c2ccccc2C1=O,1
1558,tameridone,Cn1c(=O)c2c(ncn2CCN2CCC(c3c[nH]c4ccccc34)CC2)n(C)c1=O,1
1559,tametraline,CNC1CCC(c2ccccc2)c2ccccc21,1
1560,tamolarizine,COc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC,1
1561,tampramine,CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2cccnc21,1
1562,tandamine,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,1
1563,tandospirone,O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
1564,taniplon,COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,1
1565,tasosartan,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,1
1566,tazomeline,CCCCCCSc1nsnc1C1=CCCN(C)C1,1
1567,tefludazine,OCCN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,1
1568,teflutixol,OCCN1CCN(CCCC2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,1
1569,tenilsetam,O=C1NCCNC1c1cccs1,1
1570,tepirindole,CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,1
1571,terguride,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
1572,tetrabarbital,CCCC(CC)C1(CC)C(=O)NC(=O)NC1=O,1
1573,tetrabenazine(tetrabenzine),COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,1
1574,tetrantoin,O=C1NC(=O)C2(CCc3ccccc3C2)N1,1
1575,thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1
1576,thebacon,COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,1
1577,thialbarbital,C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O,1
1578,thiamylal,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,1
1579,thiazesim(tiazesim),CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,1
1580,thiopropazate,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
1581,thioproperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1
1582,thozalinone(tozalinone),CN(C)C1=NC(=O)C(c2ccccc2)O1,1
1583,tiagabine,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1
1584,tianeptine,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1
1585,tienocarbine,Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4,1
1586,tifemoxone,S=C1NCCC(COc2ccccc2)O1,1
1587,tilidine,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C.[Cl-].[H+],1
1588,timelotem,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,1
1589,timiperone,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
1590,timirdine,N=C1SCCN1c1ccc(Cl)cc1N,1
1591,timobesone-acetate,CSC(=O)C1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,1
1592,tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1
1593,tiomergine,CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21,1
1594,tioperidone,CCCSc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,1
1595,tiospirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,1
1596,tipredane,CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1597,tisocromide,COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2,1
1598,tixadil,CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21,1
1599,tixocortol,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CS,1
1600,tixocortol-pivalate,CC(C)(C)C(=O)SCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1601,tofenacin,CNCCOC(c1ccccc1)c1ccccc1C,1
1602,tofisopam,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1
1603,toloxychlorinol,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,1
1604,tolpiprazole,Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1,1
1605,tolquinzole,CCC1(O)CCN2CCc3ccc(C)cc3C2C1,1
1606,tolufazepam,Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,1
1607,tonazocine,CCCCCC(=O)CC[C@]1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,1
1608,topiramate,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,1
1609,tracazolate,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,1
